Semantic attempt 0,Semantic attempt 0 sim,Semantic attempt 1,Semantic attempt 1 sim,Semantic attempt 2,Semantic attempt 2 sim,Number of improving translations (relative to initial result),Number of worsening translations (relative to initial result),Number of consistent translations (relative to initial result)
"globally[1,7](TNFα(t) > c(mid)) and globally[8,14](TNFα(t) > c(mid)) and globally[14,inf](d_TNFα(t) < 0)",0.86769444,N/A,N/A,N/A,N/A,0,2,0
"globally[1,7](TNFα(t) = c(high)) and globally[8,14](TNFα(t) = c(high)) and eventually[14,inf]globally(d_TNFα(t) < 0)",0.8471775,N/A,N/A,N/A,N/A,0,2,0
"globally[1,7](TNFα(t) = c(high)) and globally[8,14](TNFα(t) = c(high)) and globally[14,inf](d_TNFα(t) < 0)",0.8488805,N/A,N/A,N/A,N/A,0,2,0
"globally[1,7](TNFα(t)=c(high)) and globally[8,14](TNFα(t)=c(high)) and globally[15,inf](d_TNFα(t)<0)",0.85090804,N/A,N/A,N/A,N/A,0,2,0
"globally[1,7](TNFα(t) > c(mid)) and globally[8,14](TNFα(t) > c(mid)) and globally[15,inf](d_TNFα(t) < 0)",0.8690242,N/A,N/A,N/A,N/A,0,2,0
"globally[1,7](TNFα(t) > c(mid)) and globally[8,14](TNFα(t) > c(mid)) and globally[15,inf](d_TNFα(t) < 0)",0.8690242,N/A,N/A,N/A,N/A,0,2,0
"globally[1,7](TNFα(t) > c(mid)) and globally[8,14](TNFα(t) > c(mid)) and globally[14,inf](d_TNFα(t) < 0)",0.86769444,N/A,N/A,N/A,N/A,0,2,0
"globally[1,7](TNFα(t) > c(mid)) and globally[8,14](TNFα(t) > c(mid)) and globally[15,inf](d_TNFα(t) < -d_c(low))",0.82857764,N/A,N/A,N/A,N/A,0,2,0
"globally[1,7](TNFα(t) > c(high)) and globally[8,14](TNFα(t) > c(high)) and globally[14,inf](d_TNFα(t) < 0)",0.8535186,N/A,N/A,N/A,N/A,0,2,0
"globally[1,14](TNFα(t) > c(high)) and eventually[14,inf](d_TNFα(t) < 0)",0.8494172,N/A,N/A,N/A,N/A,0,2,0
"globally[1,7](TNFα(t) > c(high)) and globally[8,14](TNFα(t) > c(high)) and globally[15,inf](d_TNFα(t) < 0)",0.8553229,N/A,N/A,N/A,N/A,0,2,0
"globally[1,7](TNFα(t) > c(mid)) and globally[8,14](TNFα(t) > c(mid)) and globally[14,inf](d_TNFα(t) < 0)",0.86769444,N/A,N/A,N/A,N/A,0,2,0
"globally[1,7](TNFα(t) = c(high)) and globally[8,14](TNFα(t) = c(high)) and globally[14,inf](d_TNFα(t) < 0)",0.8488805,N/A,N/A,N/A,N/A,0,2,0
"globally[1,7](TNFα(t) = c(high)) and globally[8,14](TNFα(t) = c(high)) and globally[14,inf](d_TNFα(t) < 0)",0.8488805,N/A,N/A,N/A,N/A,0,2,0
"globally[1,7](TNFα(t) > c(mid)) and globally[8,14](TNFα(t) > c(mid)) and globally[14,inf](d_TNFα(t) < 0)",0.86769444,N/A,N/A,N/A,N/A,0,2,0
"globally[1,7](TNFα(t) > c(mid)) and globally[8,14](TNFα(t) > c(mid)) and eventually[14,inf](d_TNFα(t) < -d_c(low))",0.8264101,N/A,N/A,N/A,N/A,0,2,0
"globally[1,7](TNFα(t) > c(mid)) and globally[8,14](TNFα(t) > c(mid)) and globally[15,inf](d_TNFα(t) < 0)",0.8690242,N/A,N/A,N/A,N/A,0,2,0
"globally[1,7](TNFα(t) = c(high)) and globally[8,14](TNFα(t) = c(high)) and globally[15,inf](d_TNFα(t) < 0)",0.85090804,N/A,N/A,N/A,N/A,0,2,0
